ID,lat,lng,Severity,Weather Condition,Visibility (mi),Wind Speed (mph),Precipitation (in),hour,day,month,Description
A-3876726,39.448923,-105.440838,2,Fair,10,5,0,16,10,9,At CR-97/S Foxton Rd - Accident.
A-3876727,39.313105,-104.88543,2,Fair,10,15,0,15,10,9,At Tomah Rd/Exit 174 - Accident.
A-3876728,39.900159,-104.988162,2,Fair,20,20,0,16,10,9,At 104th Ave/Exit 221 - Accident.
A-3876729,40.517201,-104.99223,2,Fair,10,5,0,17,10,9,At CO-392/Exit 262 - Accident.
A-3876730,39.617897,-104.898058,2,Fair,10,5,0,21,10,9,At CO-88/Belleview Ave/Exit 199 - Accident.
A-3876731,39.62045,-104.89949,1,Fair,10,5,0,21,10,9,At CO-88/Belleview Ave/Exit 199 - Accident. Right lane blocked.
A-3878054,39.187819,-104.850283,3,Fair,10,5,0,6,11,9,Closed between Greenland Rd/Exit 167 and Upper Lake Gulch Rd/Exit 172 - Road closed due to accident.
A-3878055,39.16516,-104.853074,2,Fair,10,0,0,7,11,9,At Greenland Rd/Exit 167 - Accident.
A-3878056,39.18638,-104.85025,3,Fair,10,0,0,7,11,9,Closed between County Line Rd/Exit 163 and Upper Lake Gulch Rd/Exit 172 - Road closed due to accident.
A-3878057,39.937183,-104.98793,2,Fair,10,0,0,7,11,9,At CO-128/120th Ave/Exit 223 - Accident.
A-3878058,39.913933,-104.989929,2,Fair,20,5,0,9,11,9,At CO-128/120th Ave/Exit 223 - Accident.
A-3878059,39.77834,-104.895417,2,Fair,20,5,0,10,11,9,At Quebec St/Exit 278 - Accident.
A-3878060,40.450278,-104.9919,2,Fair,10,10,0,11,11,9,At CO-392/Exit 262 - Accident.
A-3878062,40.30877,-105.389853,2,Fair,5,5,0,15,11,9,At CR-47 - Accident.
A-3878063,40.308047,-105.389258,2,Fair,5,5,0,15,11,9,At Fish Creek Rd - Accident.
A-3878064,39.78067,-105.13507,2,Fair,20,5,0,14,11,9,At Kipling St/Exit 267 - Accident.
A-3878065,39.604586,-104.890348,2,Fair,10,20,0,16,11,9,At Orchard Rd/Exit 198 - Accident.
A-3878066,39.65976,-104.84171,1,Fair,10,15,0,16,11,9,Ramp to CO-83 Westbound - Accident. Right lane blocked.
A-3878067,39.658119,-104.842718,1,Fair,10,15,0,16,11,9,At I-225 - Accident. Right lane blocked.
A-3878068,39.657461,-104.840296,1,Fair,10,15,0,16,11,9,At E Union Ave - Accident. Right lane blocked.
A-3878069,39.6596,-104.84763,1,Fair,10,15,0,16,11,9,At CO-83/S Parker Rd - Accident. Right lane blocked.
A-3878070,39.65713,-104.83716,1,Fair,10,15,0,16,11,9,Ramp to CO-83/Parker Rd/Exit 4 - Accident. Right lane blocked.
A-3878071,39.657829,-104.840303,1,Fair,10,15,0,16,11,9,At I-225 - Accident. Right lane blocked.
A-3878072,39.66075,-104.83926,1,Fair,10,15,0,16,11,9,Ramp to CO-83 - Accident. Right lane blocked.
A-3878073,39.604587,-104.890348,1,Fair,10,20,0,17,11,9,At Orchard Rd/Exit 198 - Accident. Left lane blocked.
A-3878074,39.66075,-104.83926,1,Fair,10,15,0,17,11,9,At CO-83/Parker Rd/Exit 4 - Accident. Right lane blocked.
A-3878075,39.784069,-104.98937,2,Fair,10,15,0,18,11,9,At I-70/Exit 214 - Accident.
A-3878076,39.782075,-104.989187,1,Fair,10,10,0,18,11,9,At I-70/Exit 214 - Accident. Right lane blocked.
A-3878077,37.869783,-104.127342,2,Fair,10,15,0,21,11,9,At CR-2 - Accident.
A-3878078,37.869549,-104.128076,2,Fair,10,15,0,21,11,9,At US-160 - Accident.
A-3878079,37.873805,-104.114572,3,Fair,10,30,0,22,11,9,Closed at US-160 - Road closed due to accident.
A-3879332,37.873805,-104.114572,3,Fair,10,5,0,3,12,9,Closed at Trinidad - Road closed due to accident.
A-3879333,39.918562,-104.854809,2,Fair,10,10,0,5,12,9,At E 112th Ave - Accident.
A-3879334,39.256939,-104.889989,2,Fair,10,5,0,7,12,9,At Tomah Rd/Exit 174 - Accident.
A-3879335,40.23064,-104.98027,2,Fair,10,5,0,7,12,9,At CO-66/Exit 243 - Accident.
A-3879341,38.483989,-106.339895,1,Fair,10,5,0,19,12,9,At Pitkin - Overturned vehicle.
A-3879342,38.468202,-106.337273,1,Fair,10,5,0,19,12,9,At Pitkin - Overturned vehicle.
A-3880740,39.71106,-104.9991,1,Fair,10,10,0,4,13,9,At US-85/Santa Fe Dr/Exit 207 - Accident.
A-3880748,39.800665,-105.025472,3,Fair,30,5,0,8,13,9,Closed between US-287/Federal Blvd/Exit 3 and CO-95/Sheridan Blvd/Exit 1 - Road closed due to accident.
A-3880763,38.864021,-104.833342,2,Fair,10,10,0,14,13,9,Between Fontanero St/Exit 144 and CO-38/Fillmore St/Exit 145 - Accident. Three lanes blocked.
A-3880764,38.29066,-104.60754,3,Fair,10,0,0,15,13,9,Closed at US-50/Exit 100 - Road closed due to accident.
A-3880779,39.779994,-104.965436,2,Fair,10,0,0,19,13,9,Between Brighton Blvd/Exit 275 and York St/Exit 275 - Accident. Two lanes blocked.
A-3882973,38.98736,-104.53492,3,Fair,10,0,0,8,15,9,Closed at Kiowa - Road closed due to accident.
A-3882974,38.973778,-104.553259,3,Fair,10,0,0,8,15,9,Closed at CO-217/CR-32/Elbert Rd - Road closed due to accident.
A-3882976,39.7171,-104.22819,3,Fair,10,5,0,10,15,9,Closed between US-36/Exit 316 and CR-201/Peoria Rd/Exit 322 - Road closed due to accident.
A-3882981,39.64507,-106.38209,3,Fair,10,10,0,12,15,9,Closed between Vail Rd/Exit 176 and Bighorn Rd/Exit 180 - Road closed due to accident.
A-3883942,38.287918,-104.606369,3,Fair,10,5,0,7,16,9,Closed at 13th St/Exit 99 - Road closed due to accident.
A-3885317,39.77836,-104.895773,2,Fair,10,0,0,22,3,3,At Quebec St/Exit 278 - Accident.
A-3885318,39.77993,-104.972689,2,Fair,10,0,0,23,3,3,At Washington St/Exit 275A - Accident.
A-3885334,39.282334,-104.896689,2,Light Snow,5,0,0,5,4,3,At Wilcox St/Plum Crk Pky/Exit 181 - Accident.
A-3885335,39.77969,-104.971915,2,Fair,10,0,0,5,4,3,At Brighton Blvd/Exit 275 - Accident.
A-3885337,39.76038,-105.00582,2,Fair,10,0,0,5,4,3,At 20th St/Exit 212 - Accident.
A-3885338,39.79795,-104.93088,2,Fair,5,5,0,5,4,3,At CO-35/Quebec St/Sand CR/Exit 4 - Accident.
A-3885340,39.885439,-104.98767,2,Fair,10,0,0,6,4,3,At 104th Ave/Exit 221 - Accident.
A-3885343,39.79795,-104.93088,2,Fair,5,5,0,6,4,3,At CO-35/Quebec St/Sand CR/Exit 4 - Accident.
A-3885344,39.946449,-104.98804,2,Fog,5,0,0,6,4,3,At 136th Ave - Accident.
A-3885345,39.825525,-104.98286,2,Fair,10,0,0,6,4,3,At I-25 (North) - Accident.
A-3885346,39.77537,-104.860736,2,Fair,5,5,0,6,4,3,At Havana Street/Exit 280 - Accident.
A-3885347,39.885439,-104.98767,2,Fair,10,0,0,6,4,3,At 104th Ave/Exit 221 - Accident.
A-3885348,39.900221,-104.988178,2,Fair,10,0,0,6,4,3,At 104th Ave/Exit 221 - Accident.
A-3885357,39.87168,-104.9877,2,Fair,10,5,0,10,4,3,At Thornton Pky/Exit 220 - Accident.
A-3885358,39.64324,-106.30459,2,Fair,0,10,0,10,4,3,At Bighorn Rd/Exit 180 - Accident.
A-3885360,39.78008,-104.93646,2,Fair,10,0,0,10,4,3,At Dahlia St/Exit 277 - Accident.
A-3885361,39.139459,-104.862336,2,Fair,10,5,0,10,4,3,At County Line Rd/Exit 163 - Accident.
A-3885364,37.547387,-104.992207,2,Unknown,0,0,0,11,4,3,At CO-159/Miranda Ave - Accident.
A-3885365,39.530219,-106.216035,3,Fair,0,15,0,12,4,3,Closed between CR-16/Shrine Pass Rd/Exit 190 and Bighorn Rd/Exit 180 - Road closed due to accident.
A-3885366,39.539458,-106.215234,3,Fair,0,15,0,12,4,3,Closed at Bighorn Rd/Exit 180 - Road closed due to accident.
A-3885370,39.959146,-105.16927,2,Fair,10,5,0,15,4,3,At McCaslin Blvd - Accident.
A-3885371,39.735331,-105.165249,2,Fair,10,5,0,16,4,3,At US-40/Colfax Ave/Exit 262 - Accident.
A-3885373,40.30295,-104.98044,2,Fair,10,5,0,16,4,3,At CO-56/Exit 250 - Accident.
A-3885375,39.811158,-104.995995,2,Fair,10,5,0,17,4,3,At I-25/Exit 5 - Accident.
A-3885382,39.751289,-105.01681,2,Fair,10,5,0,20,4,3,At 23rd Ave/Exit 211 - Accident.
A-3885390,37.02699,-104.49869,2,Fair,10,0,0,11,4,3,At Exit 6 - Accident.
A-3885989,39.885439,-104.98767,2,Fair,20,0,0,6,5,3,At 104th Ave/Exit 221 - Accident.
A-3885990,39.6966,-104.82921,2,Fair,10,5,0,7,5,3,At Mississippi Ave/Exit 7 - Accident.
A-3885991,39.73664,-105.01436,2,Fair,20,0,0,7,5,3,At Zuni St/Exit 209C - Accident.
A-3885998,39.94118,-105.13984,2,Fair,20,0,0,8,5,3,At Flatiron Cir - Accident.
A-3885999,39.712048,-104.999689,2,Fair,5,5,0,8,5,3,At CO-26/Alameda Ave/Exit 208 - Accident.
A-3886003,39.825525,-104.98286,2,Fair,10,0,0,10,5,3,At I-25 (North) - Accident.
A-3886005,39.776431,-104.875114,2,Fair,10,5,0,12,5,3,At Havana Street/Exit 280 - Accident.
A-3886011,39.643939,-105.177268,2,Fair,10,5,0,14,5,3,At CO-8/Morrison Rd - Accident.
A-3886013,39.6349,-105.1632,2,Fair,10,5,0,15,5,3,Between US-285 and CO-470 - Accident. Two lanes blocked.
A-3886015,39.63005,-104.90502,2,Fair,10,5,0,17,5,3,At I-225 - Accident.
A-3886018,38.727731,-104.735981,2,Fair,10,5,0,17,5,3,At CO-16/Exit 132 - Accident.
A-3886021,40.346608,-104.458949,3,Fair,10,5,0,19,5,3,Closed at CR-87 - Road closed due to accident.
A-3886022,40.32685,-104.418235,3,Fair,10,5,0,19,5,3,Closed at County Road 50 - Road closed due to accident.
A-3886025,39.72542,-105.022004,2,Fair,10,0,0,21,5,3,At CO-88/Federal Blvd - Accident.
A-3886622,39.796929,-105.048478,2,Fair,10,0,0,6,6,3,At CO-95/Sheridan Blvd/Exit 1 - Accident.
A-3886626,39.567472,-105.051066,2,Fog,5,10,0,7,6,3,At CO-75/Platte Canyon Rd - Accident.
A-3886627,39.77969,-104.971915,2,Fair,10,0,0,7,6,3,At Brighton Blvd/Exit 275 - Accident.
A-3886628,38.249247,-104.610832,2,Fair,10,0,0,7,6,3,At Central Avenue/Exit 97 - Accident.
A-3886634,39.609559,-105.946742,3,Light Snow,0,15,0,8,6,3,Closed between Swan Mountain Rd and I-70 (East) - Road closed due to accident.
A-3886635,39.687149,-105.884347,3,Fair,0,30,0,8,6,3,Closed between I-70 (East) and Swan Mountain Rd - Road closed due to accident.
A-3886638,39.78432,-105.11509,2,Fair,10,0,0,8,6,3,At CO-72/44th Ave/Ward Rd/Exit 266 - Accident.
A-3886639,39.609559,-105.946742,3,Light Snow,0,15,0,8,6,3,Closed between Swan Mountain Rd and I-70 (East) - Road closed due to accident.
A-3886640,39.687149,-105.884347,3,Fair,0,30,0,8,6,3,Closed between I-70 (East) and Swan Mountain Rd - Road closed due to accident.
A-3886648,39.687149,-105.884347,3,Fair,0,10,0,10,6,3,Closed between I-70 and Montezuma Rd - Road closed due to accident.
A-3886649,39.609559,-105.946742,3,Light Snow,5,15,0,10,6,3,Closed between Montezuma Rd and I-70 - Road closed due to accident.
A-3886651,40.76124,-105.17653,3,Fair,10,10,0,11,6,3,Closed at CO-14/Poudre Canyon Hwy - Road closed due to accident.
A-3886652,40.6641,-105.188653,3,Fair,10,10,0,11,6,3,Closed at W CR-72/Owl Canyon Rd - Road closed due to accident.
A-3886654,39.885439,-104.98767,2,Fair,10,5,0,12,6,3,At 104th Ave/Exit 221 - Accident.
A-3886657,39.625608,-108.790817,3,Fair,10,15,0,13,6,3,Closed at Four A Ridge Rd - Road closed due to accident.
A-3886658,39.597303,-108.805368,3,Fair,10,15,0,13,6,3,Closed at Sawmill Canyon Rd - Road closed due to accident.
A-3886660,39.625608,-108.790817,3,Fair,10,15,0,13,6,3,Closed at US-50/US-6 - Road closed due to accident.
A-3886676,39.70103,-104.98754,2,Fog,5,5,0,16,6,3,At I-25/US-87 - Accident.
A-3886680,40.76124,-105.17653,3,Fair,10,5,0,17,6,3,Closed at Highway 14 - Road closed due to accident.
A-3886681,40.6641,-105.188653,3,Fair,10,5,0,17,6,3,Closed at CR-72 - Road closed due to accident.
A-3887205,39.63005,-104.90502,2,Fair,5,5,0,5,7,3,At I-225 - Accident.
A-3887206,39.7873,-104.98934,2,Fog,0,5,0,5,7,3,At I-70/Exit 214 - Accident.
A-3887213,39.835279,-105.021517,2,Fog,0,5,0,6,7,3,At Federal Blvd - Accident.
A-3887218,39.566223,-104.872419,2,Fair,10,10,0,6,7,3,At County Line Rd/Exit 195 - Accident.
A-3887221,39.76312,-104.783701,2,Fair,5,0,0,6,7,3,At CO-32/Tower Rd/Exit 286 - Accident.
A-3887226,39.56663,-105.13084,2,Fair,10,10,0,7,7,3,At Kipling Pky - Accident.
A-3887229,39.72536,-105.118366,2,Fog,0,5,0,7,7,3,At CO-391/Kipling St - Accident.
A-3887239,39.670299,-104.82931,2,Fair,5,5,0,9,7,3,At CO-83/Parker Rd/Exit 4 - Accident.
A-3887246,39.780792,-104.992666,2,Fair,10,15,0,10,7,3,At I-25/US-87/Valley Hwy/Exit 274 - Accident.
A-3887251,39.77133,-104.99073,2,Fair,10,15,0,10,7,3,At Park Ave/Exit 213 - Accident.
A-3887253,39.900221,-104.988178,2,Fair,10,15,0,11,7,3,At 104th Ave/Exit 221 - Accident.
A-3887255,38.423477,-106.406543,3,Fair,10,0,0,11,7,3,Closed at US-285/Kimberlin Ln - Road closed due to accident.
A-3887256,38.504278,-106.328094,3,Fair,10,10,0,11,7,3,Closed at CO-114 - Road closed due to accident.
A-3887259,38.392093,-107.48476,3,Fair,10,10,0,11,7,3,Closed at CO-92 - Road closed due to accident.
A-3887260,38.388013,-107.423136,3,Fair,10,10,0,11,7,3,Closed at Hillcrest Dr - Road closed due to accident.
A-3887263,39.78338,-105.00958,2,Fair,5,20,0,12,7,3,At Pecos St/Exit 273 - Accident.
A-3887264,38.423477,-106.406543,3,Light Rain,10,15,0,12,7,3,Closed at Pitkin - Road closed due to accident.
A-3887265,38.504278,-106.328094,3,Fair,10,5,0,12,7,3,Closed at Pitkin - Road closed due to accident.
A-3887267,38.423477,-106.406543,3,Light Rain,10,15,0,12,7,3,Closed at US-285/Kimberlin Ln - Road closed due to accident.
A-3887268,38.392093,-107.48476,3,Fair,10,10,0,12,7,3,Closed at County Road 66 - Road closed due to accident.
A-3887269,38.388013,-107.423136,3,Fair,10,10,0,12,7,3,Closed at CR-24 - Road closed due to accident.
A-3887275,38.504278,-106.328094,3,Fair,10,5,0,12,7,3,Closed at CO-114 - Road closed due to accident. Avalanches.
A-3887282,39.183886,-104.85037,2,Fair,10,5,0,13,7,3,At County Line Rd/Exit 163 - Accident.
A-3887285,39.410257,-105.499447,2,Fog,0,10,0,14,7,3,At CR-97/S Foxton Rd - Accident.
A-3887286,39.5114,-106.14452,3,Fair,0,0,0,14,7,3,Closed between CR-1220/CR-1070/Exit 198 and Chamonix Rd/Exit 173 - Road closed due to accident. Avalanches.
A-3887287,38.52095,-104.63163,2,Fair,10,20,0,15,7,3,At El Centro Blvd/Exit 119 - Accident.
A-3887290,39.616403,-104.897202,2,Fair,10,5,0,15,7,3,At CO-88/Belleview Ave/Exit 199 - Accident.
